issue_id,record_id,source_file,source_sheet,source_row,issue_type,field,message
issue_f34f6cdbe96d,rec_95c994cbfe4f,literature_addendum_records.tsv,Carbon 2026 iodine,7,missing_conditions,conditions,Strict comparison candidate lacks structured metadata: condition_atmosphere.
issue_10401ef4f243,rec_29f09d4a1375,literature_addendum_records.tsv,Carbon 2026 iodine,8,missing_conditions,conditions,Strict comparison candidate lacks structured metadata: condition_atmosphere.
issue_ac6dc55f1719,rec_11ef996830a7,literature_addendum_records.tsv,Carbon 2026 iodine,9,missing_conditions,conditions,Strict comparison candidate lacks structured metadata: condition_atmosphere.
issue_36e2d8e6443c,rec_f1e1f0f128dd,XiaO_DATA.xlsx,Sheet1,4,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_c6bfe8047f46,rec_f1e1f0f128dd,XiaO_DATA.xlsx,Sheet1,4,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_0da42a396d8f,rec_70d98b63b98c,XiaO_DATA.xlsx,Sheet1,5,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_ce5af081f382,rec_70d98b63b98c,XiaO_DATA.xlsx,Sheet1,5,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_a559b482b222,rec_fd18c73500a7,XiaO_DATA.xlsx,Sheet1,6,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_8da5403de478,rec_4bbda920b592,XiaO_DATA.xlsx,Sheet1,7,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_4a964c1e6c6f,rec_7ad5b7a404bd,XiaO_DATA.xlsx,Sheet1,8,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_707e37b67899,rec_38eae9663241,XiaO_DATA.xlsx,Sheet1,9,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_320379ff330c,rec_070972d62e8c,XiaO_DATA.xlsx,Sheet1,10,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_122e6b327f8f,rec_a695c08a2b7e,XiaO_DATA.xlsx,Sheet1,12,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_e437c2ba867c,rec_e4195ca77d77,XiaO_DATA.xlsx,Sheet1,13,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_9a695ff91ec3,rec_e138864c79bf,XiaO_DATA.xlsx,Sheet1,14,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_a6e8b28fa4ff,rec_4a4cd25d06d2,XiaO_DATA.xlsx,Sheet1,15,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_d60225976a06,rec_3054a0ab496b,XiaO_DATA.xlsx,Sheet1,16,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_88cce657de4e,rec_0346837fc94d,XiaO_DATA.xlsx,Sheet1,17,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_586722c275d2,rec_6075a9b750fd,XiaO_DATA.xlsx,Sheet1,18,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_dbb948f2ea7a,rec_6ef4f9877e61,XiaO_DATA.xlsx,Sheet1,19,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_1eecbd4e4538,rec_54388def9a68,XiaO_DATA.xlsx,Sheet1,20,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_3d863d00b5fa,rec_73d79c5d3507,XiaO_DATA.xlsx,Sheet1,21,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3530.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_dfa9536c0569,rec_7006921b25c0,XiaO_DATA.xlsx,Sheet1,22,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4900.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_17721c1d6e5a,rec_a91200573aa1,XiaO_DATA.xlsx,Sheet1,23,unit_inference,tensile_strength_GPa_raw,Raw tensile value 5880.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_d82d1b079e52,rec_5474d4fd944c,XiaO_DATA.xlsx,Sheet1,24,unit_inference,tensile_strength_GPa_raw,Raw tensile value 5490.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_e7d12910280c,rec_a2644dce8696,XiaO_DATA.xlsx,Sheet1,25,unit_inference,tensile_strength_GPa_raw,Raw tensile value 6370.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_5cfbe0e64c84,rec_4c53d2ebef82,XiaO_DATA.xlsx,Sheet1,26,unit_inference,tensile_strength_GPa_raw,Raw tensile value 7000.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_7d24254f8833,rec_9889cbd6fb89,XiaO_DATA.xlsx,Sheet1,27,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4510.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_39326e3a49e7,rec_1d66e25614c6,XiaO_DATA.xlsx,Sheet1,28,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4400.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_20c78d483c55,rec_b39cef9af439,XiaO_DATA.xlsx,Sheet1,31,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3820.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_c4a8a97a6c78,rec_39a81f16873c,XiaO_DATA.xlsx,Sheet1,32,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3830.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_e922ebb370d8,rec_443eea6c820a,XiaO_DATA.xlsx,Sheet1,34,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3630.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_3f4ffbdd7279,rec_1831a4e6afd8,XiaO_DATA.xlsx,Sheet1,36,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3530.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_325217d2c1d1,rec_72e8d8cb47f4,XiaO_DATA.xlsx,Sheet1,37,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3530.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_7855930cf8f0,rec_a433ccb1120c,XiaO_DATA.xlsx,Sheet1,43,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3600.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_d89b2717c58b,rec_60cc1ba0ca2c,XiaO_DATA.xlsx,Sheet1,44,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3700.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_0a2bf63cc095,rec_34d0248f63b8,XiaO_DATA.xlsx,Sheet1,45,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3600.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_4a7cffc7c589,rec_7b1c8460e69e,XiaO_DATA.xlsx,Sheet1,46,unit_inference,tensile_strength_GPa_raw,Raw tensile value 3700.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_5957abcb2e01,rec_7d16dc1f83d9,XiaO_DATA.xlsx,Sheet1,47,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4100.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_9946d69babf9,rec_3caf09a36470,XiaO_DATA.xlsx,Sheet1,48,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4500.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_3dbe97a55337,rec_4a02be387d26,XiaO_DATA.xlsx,Sheet1,49,unit_inference,tensile_strength_GPa_raw,Raw tensile value 5100.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_ccd86f72df84,rec_438c2cc50092,XiaO_DATA.xlsx,Sheet1,50,unit_inference,tensile_strength_GPa_raw,Raw tensile value 6000.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_a5fa287a8ae8,rec_a31da5223146,XiaO_DATA.xlsx,Sheet1,52,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4413.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_6cfc6d046c64,rec_b056a1c60ab4,XiaO_DATA.xlsx,Sheet1,53,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4447.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_b66869702086,rec_3cbc58cc16aa,XiaO_DATA.xlsx,Sheet1,54,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4654.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_fdefa6ef527f,rec_901af761fa9e,XiaO_DATA.xlsx,Sheet1,55,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4723.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_4c928ab358fa,rec_3616b7a6f44a,XiaO_DATA.xlsx,Sheet1,56,unit_inference,tensile_strength_GPa_raw,Raw tensile value 4930.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_f2506011e2e8,rec_9d175c8eff6d,XiaO_DATA.xlsx,Sheet1,57,unit_inference,tensile_strength_GPa_raw,Raw tensile value 5171.0 is >100 under GPa label; stored canonical value as MPa/1000.
issue_96e2245cfc35,rec_8757d195e35a,XiaO_DATA.xlsx,Sheet1,58,unit_inference,tensile_strength_GPa_raw,Raw tensile value 5343.0 is >100 under GPa label; stored canonical value as MPa/1000.
